imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
037.jpg,          3,          4,   206.5000,   209.5294,   150.1176,     2.8284,     2.8284,     2.8284,    82.5238,   -10.2873,    29.1322,     4.3916,     4.3433,     9.4987,     0.1710,     0.2861,     0.8248,     0.0190,     0.0879,     0.0483,         34,    24.6370,     0.9170,    11.2486,     4.4873,     0.0000,     0.0000,     0.0000,        102,         44,          8,          8, DEFECTOS 
037.jpg,          3,          5,   174.2500,   163.2237,    90.0658,     1.7321,     1.7321,     1.7321,    66.5586,    -5.5743,    38.4031,     7.5629,     2.0449,    12.6682,     0.1444,     0.4970,     0.6833,     0.0089,     0.1999,     0.0780,         76,    33.7010,     0.6868,    12.3173,     8.9531,     0.0000,     0.0000,     0.0000,        104,         67,         12,         10, DEFECTOS 
037.jpg,          3,          6,   210.1667,   210.7500,   155.0833,     3.3166,     3.3166,     3.3166,    83.1992,    -8.9110,    27.5800,     4.9166,     2.8781,     7.6532,     0.1669,     0.2677,     0.8291,     0.0070,     0.0751,     0.0538,         24,    17.5080,     0.4944,     6.4029,     5.5655,     0.0000,     0.0000,     0.0000,        106,         55,          6,          5, DEFECTOS 
037.jpg,          4,          1,   117.6071,   110.5714,    94.7857,     3.0000,     3.0000,     3.0000,    45.7756,    -0.1822,     9.1716,    25.2116,     0.7884,     3.5786,     0.1107,     0.3683,     0.4612,     0.0207,     0.3480,     0.2367,         28,    17.3010,     0.8186,     8.1135,     4.6600,     0.0000,     0.0000,     0.0000,          1,         90,          5,          7, DEFECTOS 
037.jpg,          4,          2,   177.7500,   180.1250,   155.8750,     5.6569,     5.6569,     5.4772,    72.5618,    -5.1058,    12.0997,     3.6377,     1.1386,     2.7727,     0.1836,     0.1352,     0.7069,     0.0107,     0.0293,     0.0388,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         21,         64,          3,          3, DEFECTOS 
037.jpg,          4,          3,   170.7391,   165.7681,   103.8261,     2.0000,     2.0000,     2.0000,    67.1358,    -7.1549,    32.4426,     6.5899,     2.7690,    11.5925,     0.1531,     0.4030,     0.6696,     0.0094,     0.1639,     0.0689,         69,    34.2800,     0.5193,    11.0541,     9.4466,     0.0000,     0.0000,     0.0000,         28,         64,         11,         10, DEFECTOS 
037.jpg,          4,          4,   132.1250,   128.0000,    92.7500,     5.6569,     5.6569,     5.6569,    53.0689,    -4.3551,    19.7810,     4.6497,     0.8323,     2.4133,     0.1491,     0.3022,     0.5181,     0.0050,     0.0519,     0.0455,          8,     7.4760,     0.0000,     3.6515,     3.6515,     0.0000,     0.0000,     0.0000,         78,        107,          3,          3, DEFECTOS 
037.jpg,          4,          5,   135.3333,   135.3333,   116.8333,     3.8730,     4.2426,     4.2426,    55.9617,    -3.4066,     9.9666,     1.9859,     0.2570,     0.9822,     0.1674,     0.1401,     0.5327,     0.0089,     0.0163,     0.0194,          6,     5.9050,     0.6325,     3.3333,     2.5820,     0.0000,     0.0000,     0.0000,        100,         97,          3,          3, DEFECTOS 
037.jpg,          4,          6,    63.9375,    56.0625,    41.5938,     2.8284,     2.8284,     2.8284,    23.8072,     0.8895,     9.6206,    13.6421,     1.4935,     6.2351,     0.1118,     0.4434,     0.2511,     0.0411,     0.3000,     0.1293,         32,    22.0980,     0.8543,     9.5859,     4.9823,     0.0000,     0.0000,     0.0000,        106,        125,          8,          7, DEFECTOS 
037.jpg,          4,          7,   145.2162,   138.3784,    67.1351,     2.6458,     2.6458,     2.6458,    56.8225,    -7.1384,    38.0946,     4.5949,     2.4735,     9.1875,     0.1514,     0.5416,     0.5695,     0.0085,     0.1421,     0.0454,         37,    24.7110,     0.7713,     9.4823,     6.0356,     0.0000,     0.0000,     0.0000,        109,         89,          8,          7, DEFECTOS 
037.jpg,          4,          8,   160.2500,   163.5000,   143.1250,     5.4772,     5.6569,     5.6569,    66.4067,    -4.8378,    10.1983,     2.8450,     1.9803,     4.2534,     0.1930,     0.1247,     0.6412,     0.0025,     0.0522,     0.0298,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        111,         66,          3,          3, DEFECTOS 
037.jpg,          4,          9,   126.5714,   126.2857,   105.2857,     6.0000,     6.0000,     6.0000,    52.3032,    -3.7105,    11.5144,     7.2466,     1.0019,     3.5913,     0.1654,     0.1730,     0.4969,     0.0063,     0.0598,     0.0699,          7,     7.6830,     0.5973,     3.7340,     2.9948,     0.0000,     0.0000,     0.0000,        128,         97,          3,          3, DEFECTOS 
038.jpg,          1,          1,   200.3269,   201.5989,   156.6566,     1.0000,     1.0000,     1.0000,    79.9666,    -7.6558,    22.3444,     9.7705,     3.2962,     8.7935,     0.1705,     0.2280,     0.7943,     0.0155,     0.0865,     0.1059,        364,    67.4680,     0.7394,    26.3512,    17.7403,     0.0000,     0.0000,     0.0000,         85,         22,         26,         17, CALYX 
038.jpg,          2,          1,   207.1340,   212.1546,   181.0309,     1.7321,     1.7321,     1.7321,    83.8151,    -7.0426,    14.8743,     6.0260,     1.7677,     3.8443,     0.1934,     0.1488,     0.8320,     0.0016,     0.0437,     0.0647,         97,    39.7460,     0.9103,    17.7260,     7.3381,     0.0000,     0.0000,     0.0000,         44,          6,         16,          8, CALYX 
038.jpg,          3,          1,   204.8421,   205.9079,   199.1579,     1.7321,     1.7321,     1.7321,    81.6617,    -1.5388,     3.1556,    24.5076,     0.9628,     1.9925,     0.1751,     0.1019,     0.8075,     0.0655,     0.2450,     0.2423,         76,    31.3270,     0.8524,    13.8212,     7.2261,     0.0000,     0.0000,     0.0000,         63,          1,         13,          7, CALYX 
038.jpg,          4,          1,   202.0351,   206.9035,   195.0175,     1.4142,     1.4142,     1.4142,    82.3406,    -3.8206,     5.3584,     8.1677,     1.5822,     2.4687,     0.2403,     0.0596,     0.8114,     0.0327,     0.0294,     0.0872,        114,    42.2850,     0.9227,    19.7269,     7.6053,     0.0000,     0.0000,     0.0000,         84,          9,         18,          9, CALYX 
038.jpg,          1,          1,   199.4314,   192.0000,    58.5294,     2.2361,     2.2361,     2.2361,    76.2566,   -11.9500,    61.6438,     6.1782,     4.0224,    13.0773,     0.1585,     0.7134,     0.7859,     0.0098,     0.2045,     0.0662,         51,    24.4300,     0.5076,     9.0342,     7.7840,     0.0000,     0.0000,     0.0000,         64,        151,          8,          8, DEFECTOS 
038.jpg,          1,          2,   217.9459,   211.0270,    79.5676,     2.6458,     2.6458,     2.6458,    83.0355,   -12.5758,    61.1975,     4.3489,     3.7859,    17.5834,     0.1576,     0.6304,     0.8549,     0.0087,     0.1918,     0.0554,         37,    19.8150,     0.6781,     8.2201,     6.0412,     0.0000,     0.0000,     0.0000,         66,        144,          7,          6, DEFECTOS 
038.jpg,          1,          3,   223.9167,   222.3333,   119.8333,     2.0000,     2.0000,     2.0000,    86.8074,   -13.2038,    49.7614,     5.3493,     2.2896,    11.4829,     0.1648,     0.4665,     0.8818,     0.0070,     0.1085,     0.0620,         72,    29.9460,     0.5986,    10.8807,     8.7163,     0.0000,     0.0000,     0.0000,        106,         62,          9,         10, DEFECTOS 
038.jpg,          1,          4,   211.7857,   217.2143,   133.7500,     3.0000,     3.0000,     3.0000,    84.7181,   -13.9680,    40.1850,     4.7564,     3.8429,    12.1916,     0.1772,     0.3858,     0.8520,     0.0055,     0.1258,     0.0516,         28,    18.4340,     0.8485,     8.8267,     4.6708,     0.0000,     0.0000,     0.0000,        128,         93,          6,          7, DEFECTOS 
038.jpg,          1,          5,   182.7561,   176.6829,    63.3537,     1.7321,     1.7321,     1.7321,    70.6872,   -11.1101,    54.8575,     7.2403,     3.9486,    11.6121,     0.1585,     0.6632,     0.7207,     0.0115,     0.1774,     0.0667,         82,    32.6420,     0.8067,    13.6192,     8.0488,     0.0000,     0.0000,     0.0000,        134,        113,         13,          8, DEFECTOS 
038.jpg,          1,          6,   178.0278,   180.4167,    73.4167,     2.6458,     2.6458,     2.6458,    71.4344,   -14.6168,    51.8749,     3.1198,     3.2211,    11.4055,     0.1697,     0.5936,     0.7098,     0.0058,     0.1442,     0.0340,         36,    19.2360,     0.0000,     6.9282,     6.9282,     0.0000,     0.0000,     0.0000,        139,         97,          6,          6, DEFECTOS 
038.jpg,          1,          7,   175.3529,   178.5882,    75.1765,     2.8284,     2.8284,     2.8284,    70.7253,   -14.5603,    49.8610,     5.3302,     4.3922,    12.3751,     0.1699,     0.5847,     0.7037,     0.0086,     0.1749,     0.0564,         34,    21.8910,     0.5603,     7.6120,     6.3052,     0.0000,     0.0000,     0.0000,        145,        106,          7,          6, DEFECTOS 
038.jpg,          1,          8,   167.3621,   168.3793,    84.7155,     1.4142,     1.4142,     1.4142,    67.3275,   -12.0203,    42.1775,     4.9540,     3.6255,    10.6312,     0.1677,     0.5025,     0.6656,     0.0095,     0.1334,     0.0527,          3,     3.9200,     0.9428,     3.4641,     1.1547,     0.0000,     0.0000,     0.0000,        147,         92,         15,         14, DEFECTOS 
038.jpg,          1,          9,   166.8696,   169.7391,    66.0000,     3.3166,     3.3166,     3.3166,    67.4818,   -14.5071,    50.7928,     3.6258,     2.8514,     8.6334,     0.1706,     0.6146,     0.6679,     0.0062,     0.1299,     0.0378,         23,    14.6710,     0.7464,     6.7665,     4.5029,     0.0000,     0.0000,     0.0000,        153,        109,          6,          4, DEFECTOS 
038.jpg,          1,         10,   170.6471,   163.6029,    62.9412,     2.0000,     2.0000,     2.0000,    66.0478,    -9.8604,    50.7443,     5.1333,     1.7800,     8.6185,     0.1561,     0.6327,     0.6693,     0.0055,     0.1308,     0.0506,         68,    28.7880,     0.6951,    11.2888,     8.1159,     0.0000,     0.0000,     0.0000,        165,        105,          8,         10, DEFECTOS 
038.jpg,          2,          1,   127.1053,   127.6579,    72.7105,     2.6458,     2.6458,     2.6458,    52.1959,    -8.7538,    29.5478,     5.4722,     2.8971,     6.9807,     0.1666,     0.4371,     0.5047,     0.0133,     0.1022,     0.0544,         38,    26.2990,     0.7283,     8.9556,     6.1373,     0.0000,     0.0000,     0.0000,         41,        122,          8,          6, DEFECTOS 
038.jpg,          2,          2,   225.1111,   229.0000,   203.7778,     5.2915,     5.2915,     5.2915,    90.0400,    -5.6329,    11.8629,     3.0701,     0.3869,     0.8418,     0.1924,     0.1103,     0.8980,     0.0011,     0.0092,     0.0341,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         53,         36,          3,          3, DEFECTOS 
038.jpg,          2,          3,   168.6667,   161.2500,    84.0000,     4.5826,     4.5826,     4.5826,    65.4558,    -7.9759,    40.6443,     2.4144,     1.3021,     6.4398,     0.1518,     0.5019,     0.6614,     0.0039,     0.0797,     0.0270,         12,     9.4360,     0.6614,     4.6188,     3.4641,     0.0000,     0.0000,     0.0000,        113,         93,          3,          4, DEFECTOS 
038.jpg,          2,          4,   184.2857,   189.1429,   158.1429,     6.0000,     6.0000,     6.0000,    75.5238,    -7.0784,    15.1113,     4.3627,     1.1048,     2.4859,     0.1928,     0.1633,     0.7417,     0.0013,     0.0225,     0.0479,          7,     6.8310,     0.5892,     3.8791,     3.1342,     0.0000,     0.0000,     0.0000,        114,         61,          3,          3, DEFECTOS 
038.jpg,          2,          5,   154.8889,   148.3333,   117.4444,     5.1962,     5.2915,     5.2915,    61.2368,    -2.7629,    17.2282,     3.4609,     0.9139,     3.0494,     0.1368,     0.2420,     0.6074,     0.0051,     0.0358,     0.0353,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        130,         93,          3,          3, DEFECTOS 
038.jpg,          3,          1,   119.3636,   120.3636,    78.9091,     4.7958,     4.7958,     4.7958,    49.5158,    -7.3919,    22.6801,     3.2722,     0.6236,     1.5657,     0.1706,     0.3456,     0.4720,     0.0030,     0.0299,     0.0329,         11,     8.7910,     0.6847,     4.4969,     3.2775,     0.0000,     0.0000,     0.0000,        100,        100,          4,          3, DEFECTOS 
038.jpg,          3,          2,    80.2623,    79.3607,    52.9672,     2.0000,     2.0000,     2.0000,    32.8401,    -4.3070,    14.8166,    19.6198,     3.0727,     8.5146,     0.1405,     0.5089,     0.3157,     0.0447,     0.2977,     0.1802,         61,    30.1940,     0.8909,    13.6278,     6.1888,     0.0000,     0.0000,     0.0000,        133,         68,          6,         13, DEFECTOS 
038.jpg,          4,          1,   143.9259,   147.0741,    85.8148,     3.0000,     3.0000,     3.0000,    59.4204,   -10.6218,    31.8369,     3.9696,     2.8289,     8.0260,     0.1742,     0.4190,     0.5773,     0.0062,     0.1130,     0.0405,         27,    18.4340,     0.5849,     6.9926,     5.6716,     0.0000,     0.0000,     0.0000,         67,         49,          6,          6, DEFECTOS 
038.jpg,          4,          2,   106.0314,    97.6323,    48.9283,     1.0000,     1.0000,     1.0000,    41.1380,    -3.6395,    28.4090,     4.4463,     2.0819,     7.0468,     0.1428,     0.5399,     0.4159,     0.0116,     0.1411,     0.0419,        223,    66.4090,     0.8991,    26.9321,    11.7905,     0.0000,     0.0000,     0.0000,         68,         92,         25,         13, DEFECTOS 
038.jpg,          4,          3,   130.7419,   126.9032,    80.7097,     2.8284,     2.8284,     2.8284,    52.4287,    -5.7955,    25.5840,     5.1902,     1.8093,     7.3138,     0.1530,     0.3868,     0.5127,     0.0076,     0.1119,     0.0530,         31,    19.1950,     0.4684,     7.0966,     6.2701,     0.0000,     0.0000,     0.0000,         80,         54,          7,          6, DEFECTOS 
